Date,Location,Rank,Score,Corps
2017-07-10,"Jupiter, FL",5th,66.1,Spirit of Atlanta
2017-07-10,"Jupiter, FL",6th,58.4,Jersey Surf
2017-07-10,"Tri Cities, WA",1st,81.9,Blue Devils
2017-07-10,"Tri Cities, WA",2nd,76.1,Blue Knights
2017-07-10,"Tri Cities, WA",4th,65.0,Seattle Cascades
2017-07-11,"Boise, ID",1st,82.5,Blue Devils
2017-07-11,"Boise, ID",2nd,77.0,Blue Knights
2017-07-11,"Boise, ID",3rd,72.3,Mandarins
2017-07-11,"Boise, ID",4th,68.0,Pacific Crest
2017-07-11,"Boise, ID",6th,66.1,Seattle Cascades
2017-07-11,"Johnston, IA",1st,82.15,Bluecoats
2017-07-11,"Johnston, IA",2nd,75.75,Blue Stars
2017-07-11,"Johnston, IA",3rd,74.85,Crossmen
2017-07-11,"Johnston, IA",4th,71.0,The Academy
2017-07-11,"Johnston, IA",5th,62.3,Genesis
2017-07-12,"Atlanta, GA",1st,81.5,The Cavaliers
2017-07-12,"Atlanta, GA",2nd,79.7,Boston Crusaders
2017-07-12,"Atlanta, GA",3rd,79.5,The Cadets
2017-07-12,"Atlanta, GA",4th,70.35,Colts
2017-07-12,"Atlanta, GA",5th,66.45,Spirit of Atlanta
2017-07-12,"Atlanta, GA",6th,57.2,Jersey Surf
2017-07-12,"Lebanon, IL",2nd,78.2,Phantom Regiment
2017-07-12,"Lebanon, IL",3rd,75.1,Madison Scouts
2017-07-12,"Lebanon, IL",4th,63.95,Genesis
2017-07-12,"Lebanon, IL",1st,61.25,Music City
2017-07-12,"Ogden, UT",1st,83.9,Blue Devils
2017-07-12,"Ogden, UT",2nd,78.3,Blue Knights
2017-07-12,"Ogden, UT",3rd,74.3,Mandarins
2017-07-12,"Ogden, UT",5th,68.1,Pacific Crest
2017-07-12,"Ogden, UT",6th,67.0,Seattle Cascades
2017-07-14,"Dubuque, IA",2nd,76.35,Blue Stars
2017-07-14,"Dubuque, IA",3rd,76.0,Crossmen
2017-07-14,"Dubuque, IA",4th,71.5,The Academy
2017-07-14,"Dubuque, IA",5th,71.0,Colts
2017-07-14,"Dubuque, IA",6th,64.65,Genesis
2017-07-14,"Martin, TN",1st,83.5,Carolina Crown
2017-07-14,"Martin, TN",2nd,81.55,Boston Crusaders
2017-07-14,"Martin, TN",3rd,75.95,Madison Scouts
2017-07-14,"Martin, TN",4th,69.3,Spirit of Atlanta
2017-07-14,"Martin, TN",5th,59.7,Jersey Surf
2017-07-14,"Millbrook, AL",1st,59.75,Music City
2017-07-15,"Alexandria, KY",1st,84.1,Carolina Crown
2017-07-15,"Alexandria, KY",2nd,81.95,Boston Crusaders
2017-07-15,"Alexandria, KY",3rd,76.4,Madison Scouts
2017-07-15,"Alexandria, KY",4th,69.8,Spirit of Atlanta
2017-07-15,"Alexandria, KY",5th,60.75,Jersey Surf
2017-07-15,"DeKalb, IL",2nd,83.2,The Cavaliers
2017-07-15,"DeKalb, IL",3rd,81.05,The Cadets
2017-07-15,"DeKalb, IL",4th,78.85,Phantom Regiment
2017-07-15,"DeKalb, IL",5th,76.95,Blue Stars
2017-07-15,"DeKalb, IL",6th,76.5,Crossmen
2017-07-15,"DeKalb, IL",7th,72.0,The Academy
2017-07-15,"DeKalb, IL",8th,71.55,Colts
2017-07-15,"Denver, CO",1st,85.0,Blue Devils
2017-07-15,"Denver, CO",2nd,83.85,Bluecoats
2017-07-15,"Denver, CO",3rd,79.1,Blue Knights
2017-07-15,"Denver, CO",4th,74.55,Mandarins
2017-07-15,"Denver, CO",5th,70.25,Troopers
2017-07-15,"Denver, CO",6th,69.0,Pacific Crest
2017-07-15,"Denver, CO",8th,65.9,Seattle Cascades
2017-07-15,"Woodstock, GA",1st,62.85,Music City
2017-07-17,"Bentonville, AR",1st,84.55,Carolina Crown
2017-07-17,"Bentonville, AR",2nd,81.95,Boston Crusaders
2017-07-17,"Bentonville, AR",3rd,76.75,Crossmen
2017-07-17,"Bentonville, AR",4th,74.25,Madison Scouts
2017-07-17,"Bentonville, AR",5th,72.2,The Academy
2017-07-17,"Bentonville, AR",6th,69.55,Spirit of Atlanta
2017-07-17,"Bentonville, AR",7th,60.05,Jersey Surf
2017-07-17,"El Dorado, KS",1st,86.0,Blue Devils
2017-07-17,"El Dorado, KS",2nd,85.3,Bluecoats
2017-07-17,"El Dorado, KS",3rd,80.75,Blue Knights
2017-07-17,"El Dorado, KS",4th,75.0,Mandarins
2017-07-17,"El Dorado, KS",5th,68.5,Pacific Crest
2017-07-17,"Olathe, KS",2nd,82.95,The Cadets
2017-07-17,"Olathe, KS",3rd,79.8,Phantom Regiment
2017-07-17,"Olathe, KS",4th,77.2,Blue Stars
2017-07-17,"Olathe, KS",5th,72.2,Colts
2017-07-17,"Olathe, KS",6th,66.1,Genesis
2017-07-17,"Olathe, KS",7th,65.8,Seattle Cascades
2017-07-18,"Broken Arrow, OK",1st,86.75,Blue Devils
2017-07-18,"Broken Arrow, OK",3rd,85.85,Carolina Crown
2017-07-18,"Broken Arrow, OK",4th,85.15,Bluecoats
2017-07-18,"Broken Arrow, OK",5th,83.25,The Cavaliers
2017-07-18,"Broken Arrow, OK",6th,81.65,The Cadets
2017-07-18,"Broken Arrow, OK",7th,79.8,Blue Knights
2017-07-18,"Broken Arrow, OK",8th,79.7,Phantom Regiment
2017-07-19,"Knoxville, TN",1st,66.35,Music City
2017-07-20,"Belton, TX",1st,87.4,Carolina Crown
2017-07-20,"Belton, TX",2nd,84.7,Boston Crusaders
2017-07-20,"Belton, TX",3rd,80.35,Crossmen
2017-07-20,"Belton, TX",4th,80.1,Blue Stars
2017-07-20,"Belton, TX",5th,76.75,Mandarins
2017-07-20,"Belton, TX",6th,75.9,Madison Scouts
2017-07-20,"Belton, TX",7th,74.8,The Academy
2017-07-20,"Belton, TX",8th,72.7,Colts
2017-07-20,"Belton, TX",8th,72.7,Troopers
2017-07-20,"Belton, TX",10th,66.7,Genesis
2017-07-20,"Belton, TX",11th,62.25,Jersey Surf
2017-07-20,"Denton, TX",2nd,86.35,Bluecoats
2017-07-20,"Denton, TX",3rd,84.9,The Cavaliers
2017-07-20,"Denton, TX",4th,83.05,The Cadets
2017-07-20,"Denton, TX",5th,81.6,Blue Knights
2017-07-20,"Denton, TX",6th,80.3,Phantom Regiment
2017-07-20,"Denton, TX",7th,69.6,Spirit of Atlanta
2017-07-20,"Denton, TX",9th,69.25,Pacific Crest
2017-07-20,"Denton, TX",10th,66.2,Seattle Cascades
2017-07-21,"Houston, TX",1st,89.0,Blue Devils
2017-07-21,"Houston, TX",3rd,87.65,Carolina Crown
2017-07-21,"Houston, TX",4th,86.45,Bluecoats
2017-07-21,"Houston, TX",5th,84.9,The Cavaliers
2017-07-21,"Houston, TX",6th,82.55,Blue Knights
2017-07-21,"Houston, TX",7th,81.85,Phantom Regiment
2017-07-21,"Houston, TX",8th,80.1,Crossmen
2017-07-22,"Plainwell, MI",1st,67.8,Music City
2017-07-22,"San Antonio, TX",1st,90.1,Blue Devils
2017-07-22,"San Antonio, TX",3rd,89.175,Carolina Crown
2017-07-22,"San Antonio, TX",4th,88.025,Bluecoats
2017-07-22,"San Antonio, TX",5th,87.0,The Cavaliers
2017-07-22,"San Antonio, TX",6th,85.625,Boston Crusaders
2017-07-22,"San Antonio, TX",7th,84.975,The Cadets
2017-07-22,"San Antonio, TX",8th,83.35,Phantom Regiment
2017-07-22,"San Antonio, TX",9th,82.525,Blue Knights
2017-07-22,"San Antonio, TX",10th,80.25,Crossmen
2017-07-22,"San Antonio, TX",11th,80.05,Blue Stars
2017-07-22,"San Antonio, TX",12th,78.325,Mandarins
2017-07-22,"San Antonio, TX",13th,78.025,Madison Scouts
2017-07-22,"San Antonio, TX",14th,75.8,The Academy
2017-07-22,"San Antonio, TX",15th,73.975,Troopers
2017-07-22,"San Antonio, TX",16th,73.675,Colts
2017-07-22,"San Antonio, TX",17th,71.425,Spirit of Atlanta
2017-07-22,"San Antonio, TX",18th,70.675,Pacific Crest
2017-07-22,"San Antonio, TX",20th,67.9,Genesis
2017-07-22,"San Antonio, TX",21st,67.0,Seattle Cascades
2017-07-22,"San Antonio, TX",22nd,63.525,Jersey Surf
2017-07-24,"Dallas, TX",1st,91.2,Blue Devils
2017-07-24,"Dallas, TX",2nd,89.8,Carolina Crown
2017-07-24,"Dallas, TX",3rd,89.25,Bluecoats
2017-07-24,"Dallas, TX",4th,86.25,Boston Crusaders
2017-07-24,"Dallas, TX",5th,86.2,The Cadets
2017-07-24,"Dallas, TX",6th,81.3,Crossmen
2017-07-24,"Dallas, TX",7th,78.75,Mandarins
2017-07-24,"Dallas, TX",8th,74.9,Colts
2017-07-24,"Dallas, TX",9th,74.4,Troopers
2017-07-24,"Dallas, TX",10th,64.35,Jersey Surf
2017-07-24,"Lafayette, LA",1st,87.5,The Cavaliers
2017-07-24,"Lafayette, LA",2nd,80.85,Blue Stars
2017-07-24,"Lafayette, LA",3rd,80.1,Madison Scouts
2017-07-24,"Lafayette, LA",4th,74.0,Spirit of Atlanta
2017-07-24,"Lafayette, LA",5th,69.7,Genesis
2017-07-25,"Mustang, OK",2nd,90.2,Carolina Crown
2017-07-25,"Mustang, OK",3rd,86.7,The Cadets
2017-07-25,"Mustang, OK",4th,77.25,The Academy
2017-07-25,"Mustang, OK",5th,68.7,Seattle Cascades
2017-07-26,"Cape Girardeau, MO",2nd,69.7,Music City
2017-07-26,"Hattiesburg, MS",1st,92.05,Blue Devils
2017-07-26,"Hattiesburg, MS",2nd,88.3,The Cavaliers
2017-07-26,"Hattiesburg, MS",3rd,84.0,Blue Knights
2017-07-26,"Hattiesburg, MS",4th,82.25,Blue Stars
2017-07-26,"Hattiesburg, MS",5th,80.25,Madison Scouts
2017-07-26,"Hattiesburg, MS",6th,74.85,Troopers
2017-07-26,"Hattiesburg, MS",8th,71.4,Genesis
2017-07-26,"Hattiesburg, MS",9th,66.5,Jersey Surf
2017-07-26,"Little Rock, AR",2nd,90.2,Bluecoats
2017-07-26,"Little Rock, AR",3rd,88.05,Boston Crusaders
2017-07-26,"Little Rock, AR",4th,86.85,The Cadets
2017-07-26,"Little Rock, AR",5th,84.55,Phantom Regiment
2017-07-26,"Little Rock, AR",6th,82.0,Crossmen
2017-07-26,"Little Rock, AR",7th,79.7,Mandarins
2017-07-26,"Little Rock, AR",8th,77.25,Colts
2017-07-26,"Little Rock, AR",9th,69.45,Seattle Cascades
2017-07-27,"Birmingham, AL",1st,88.05,Boston Crusaders
2017-07-27,"Birmingham, AL",2nd,83.5,Crossmen
2017-07-27,"Birmingham, AL",3rd,83.25,Blue Stars
2017-07-27,"Birmingham, AL",4th,80.85,Madison Scouts
2017-07-27,"Birmingham, AL",5th,80.75,Mandarins
2017-07-27,"Birmingham, AL",6th,77.2,The Academy
2017-07-27,"Birmingham, AL",7th,74.1,Spirit of Atlanta
2017-07-27,"Birmingham, AL",9th,67.15,Jersey Surf
2017-07-28,"Dothan, AL",1st,83.6,Blue Stars
2017-07-28,"Dothan, AL",2nd,81.75,Madison Scouts
2017-07-28,"Dothan, AL",3rd,77.05,Troopers
2017-07-28,"Dothan, AL",4th,76.85,Colts
2017-07-28,"Dothan, AL",5th,74.8,Spirit of Atlanta
2017-07-28,"Dothan, AL",6th,72.85,Pacific Crest
2017-07-28,"Dothan, AL",7th,71.05,Genesis
2017-07-28,"Dothan, AL",8th,70.65,Seattle Cascades
2017-07-28,"Nashville, TN",1st,92.45,Blue Devils
2017-07-28,"Nashville, TN",3rd,90.65,Carolina Crown
2017-07-28,"Nashville, TN",4th,90.475,Bluecoats
2017-07-28,"Nashville, TN",5th,88.55,The Cavaliers
2017-07-28,"Nashville, TN",6th,85.95,The Cadets
2017-07-28,"Nashville, TN",7th,84.45,Phantom Regiment
2017-07-28,"Nashville, TN",8th,84.1,Blue Knights
2017-07-28,"Nashville, TN",1st,67.85,Music City
2017-07-29,"Powder Springs, GA",1st,93.138,Blue Devils
2017-07-29,"Powder Springs, GA",3rd,91.688,Carolina Crown
2017-07-29,"Powder Springs, GA",4th,91.175,Bluecoats
2017-07-29,"Powder Springs, GA",5th,89.85,The Cavaliers
2017-07-29,"Powder Springs, GA",6th,87.638,The Cadets
2017-07-29,"Powder Springs, GA",7th,85.5,Phantom Regiment
2017-07-29,"Powder Springs, GA",8th,85.25,Blue Knights
2017-07-29,"Powder Springs, GA",9th,83.35,Blue Stars
2017-07-29,"Powder Springs, GA",10th,78.625,The Academy
2017-07-29,"Powder Springs, GA",11th,76.075,Spirit of Atlanta
2017-07-29,"Powder Springs, GA",12th,74.55,Pacific Crest
2017-07-29,"Powder Springs, GA",14th,71.9,Genesis
2017-07-29,"Powder Springs, GA",15th,71.45,Seattle Cascades
2017-07-29,"Powder Springs, GA",16th,68.1,Jersey Surf
2017-07-30,"Winston-Salem, NC",1st,93.925,Blue Devils
2017-07-30,"Winston-Salem, NC",3rd,92.45,Carolina Crown
2017-07-30,"Winston-Salem, NC",4th,91.2,Bluecoats
2017-07-30,"Winston-Salem, NC",5th,90.2,The Cavaliers
2017-07-30,"Winston-Salem, NC",6th,88.6,Boston Crusaders
2017-07-30,"Winston-Salem, NC",7th,88.525,The Cadets
2017-07-30,"Winston-Salem, NC",8th,85.25,Phantom Regiment
2017-07-30,"Winston-Salem, NC",9th,84.0,Crossmen
2017-07-30,"Winston-Salem, NC",10th,81.5,Madison Scouts
2017-07-30,"Winston-Salem, NC",11th,80.975,Mandarins
2017-07-30,"Winston-Salem, NC",12th,79.075,The Academy
2017-07-30,"Winston-Salem, NC",13th,77.725,Troopers
2017-07-30,"Winston-Salem, NC",14th,77.1,Colts
2017-07-31,"Charleston, WV",1st,86.4,Blue Knights
2017-07-31,"Charleston, WV",2nd,85.45,Phantom Regiment
2017-07-31,"Charleston, WV",3rd,81.65,Mandarins
2017-07-31,"Charleston, WV",4th,80.85,The Academy
2017-07-31,"Charleston, WV",5th,77.75,Troopers
2017-07-31,"Charleston, WV",6th,71.9,Genesis
2017-07-31,"Dublin, OH",1st,92.5,Bluecoats
2017-07-31,"Dublin, OH",2nd,84.7,Crossmen
2017-07-31,"Dublin, OH",3rd,84.55,Blue Stars
2017-07-31,"Dublin, OH",4th,78.8,Colts
2017-07-31,"Dublin, OH",5th,75.1,Pacific Crest
2017-07-31,"Dublin, OH",7th,71.3,Seattle Cascades
2017-07-31,"Salem, VA",1st,92.625,Carolina Crown
2017-07-31,"Salem, VA",2nd,89.35,Boston Crusaders
2017-07-31,"Salem, VA",3rd,82.5,Madison Scouts
2017-07-31,"Salem, VA",4th,76.5,Spirit of Atlanta
2017-07-31,"Salem, VA",5th,69.4,Jersey Surf
2017-08-01,"Annapolis, MD",1st,94.775,Blue Devils
2017-08-01,"Annapolis, MD",2nd,89.5,The Cadets
2017-08-01,"Annapolis, MD",3rd,83.05,Madison Scouts
2017-08-01,"Annapolis, MD",4th,81.525,The Academy
2017-08-01,"Annapolis, MD",5th,77.45,Spirit of Atlanta
2017-08-01,"Annapolis, MD",6th,69.45,Jersey Surf
2017-08-01,"Centerville, OH",1st,91.9,The Cavaliers
2017-08-01,"Centerville, OH",2nd,86.15,Blue Stars
2017-08-01,"Centerville, OH",3rd,82.7,Mandarins
2017-08-01,"Centerville, OH",4th,79.85,Colts
2017-08-01,"Centerville, OH",5th,79.65,Troopers
2017-08-01,"Centerville, OH",7th,75.7,Pacific Crest
2017-08-01,"Centerville, OH",8th,74.4,Genesis
2017-08-01,"Centerville, OH",9th,72.5,Seattle Cascades
2017-08-02,"Clifton, NJ",2nd,90.35,Boston Crusaders
2017-08-02,"Clifton, NJ",3rd,89.175,The Cadets
2017-08-02,"Clifton, NJ",4th,86.2,Blue Knights
2017-08-02,"Clifton, NJ",5th,77.55,Spirit of Atlanta
2017-08-02,"Clifton, NJ",6th,70.4,Jersey Surf
2017-08-02,"Oregon, IL",1st,71.7,Music City
2017-08-03,"Chester, PA",1st,93.15,Carolina Crown
2017-08-03,"Chester, PA",2nd,92.825,Bluecoats
2017-08-03,"Chester, PA",3rd,92.45,The Cavaliers
2017-08-03,"Chester, PA",4th,90.5,The Cadets
2017-08-03,"Chester, PA",5th,86.35,Phantom Regiment
2017-08-03,"Chester, PA",6th,84.8,Crossmen
2017-08-03,"Lawrence, MA",1st,90.8,Boston Crusaders
2017-08-03,"Lawrence, MA",2nd,87.55,Blue Knights
2017-08-03,"Lawrence, MA",3rd,83.6,Madison Scouts
2017-08-03,"Lawrence, MA",4th,81.55,The Academy
2017-08-04,"Allentown, PA",1st,95.513,Blue Devils
2017-08-04,"Allentown, PA",2nd,93.4,Bluecoats
2017-08-04,"Allentown, PA",3rd,87.0,Phantom Regiment
2017-08-04,"Allentown, PA",4th,86.5,Blue Stars
2017-08-04,"Allentown, PA",5th,82.725,Mandarins
2017-08-04,"Allentown, PA",6th,81.025,Colts
2017-08-04,"Allentown, PA",7th,79.463,Troopers
2017-08-04,"Allentown, PA",8th,78.063,Spirit of Atlanta
2017-08-04,"Allentown, PA",9th,76.15,Pacific Crest
2017-08-05,"Allentown, PA",2nd,94.463,Carolina Crown
2017-08-05,"Allentown, PA",3rd,92.45,The Cavaliers
2017-08-05,"Allentown, PA",4th,91.188,Boston Crusaders
2017-08-05,"Allentown, PA",5th,90.838,The Cadets
2017-08-05,"Allentown, PA",6th,88.488,Blue Knights
2017-08-05,"Allentown, PA",7th,86.15,Crossmen
2017-08-05,"Allentown, PA",8th,84.0,Madison Scouts
2017-08-05,"Allentown, PA",9th,82.65,The Academy
2017-08-05,"Allentown, PA",11th,74.875,Genesis
2017-08-05,"Allentown, PA",12th,72.225,Seattle Cascades
2017-08-05,"Allentown, PA",13th,70.475,Jersey Surf
2017-08-05,"Avon Lake, OH",3rd,76.213,Music City
2017-08-06,"Buffalo, NY",1st,95.9,Blue Devils
2017-08-06,"Buffalo, NY",3rd,94.575,Carolina Crown
2017-08-06,"Buffalo, NY",4th,93.725,Bluecoats
2017-08-06,"Buffalo, NY",5th,89.975,The Cadets
2017-08-06,"Buffalo, NY",6th,88.15,Blue Knights
2017-08-06,"Buffalo, NY",7th,87.325,Phantom Regiment
2017-08-06,"Buffalo, NY",8th,86.7,Blue Stars
2017-08-06,"Rome, NY",1st,93.1,The Cavaliers
2017-08-06,"Rome, NY",2nd,91.45,Boston Crusaders
2017-08-06,"Rome, NY",3rd,84.75,Madison Scouts
2017-08-06,"Rome, NY",4th,83.15,Mandarins
2017-08-06,"Rome, NY",5th,80.45,Troopers
2017-08-06,"Rome, NY",7th,76.45,Pacific Crest
2017-08-06,"Rome, NY",8th,73.7,Genesis
2017-08-07,"Erie, PA",1st,90.6,Blue Knights
2017-08-07,"Erie, PA",2nd,88.775,Blue Stars
2017-08-07,"Erie, PA",3rd,85.85,Madison Scouts
2017-08-07,"Erie, PA",4th,83.175,The Academy
2017-08-07,"Erie, PA",5th,81.8,Colts
2017-08-07,"Erie, PA",6th,80.85,Troopers
2017-08-07,"Erie, PA",7th,78.35,Spirit of Atlanta
2017-08-07,"Erie, PA",8th,71.35,Jersey Surf
2017-08-07,"Massillon, OH",2nd,95.575,Carolina Crown
2017-08-07,"Massillon, OH",3rd,94.025,Bluecoats
2017-08-07,"Massillon, OH",4th,93.675,The Cavaliers
2017-08-07,"Massillon, OH",5th,91.85,Boston Crusaders
2017-08-07,"Massillon, OH",6th,91.125,The Cadets
2017-08-07,"Massillon, OH",7th,88.5,Phantom Regiment
2017-08-07,"Massillon, OH",8th,86.45,Crossmen
2017-08-07,"Michigan City, IN",4th,75.488,Music City
2017-08-08,"Michigan City, IN",4th,76.763,Music City
2017-08-10,"Indianapolis, IN",1st,97.363,Blue Devils
2017-08-10,"Indianapolis, IN",3rd,96.363,Carolina Crown
2017-08-10,"Indianapolis, IN",4th,94.638,Bluecoats
2017-08-10,"Indianapolis, IN",5th,94.125,The Cavaliers
2017-08-10,"Indianapolis, IN",6th,93.2,Boston Crusaders
2017-08-10,"Indianapolis, IN",7th,92.263,The Cadets
2017-08-10,"Indianapolis, IN",8th,90.175,Blue Knights
2017-08-10,"Indianapolis, IN",9th,89.15,Phantom Regiment
2017-08-10,"Indianapolis, IN",10th,87.55,Blue Stars
2017-08-10,"Indianapolis, IN",11th,87.425,Crossmen
2017-08-10,"Indianapolis, IN",12th,86.15,Madison Scouts
2017-08-10,"Indianapolis, IN",13th,84.213,Mandarins
2017-08-10,"Indianapolis, IN",14th,83.45,Colts
2017-08-10,"Indianapolis, IN",15th,83.075,The Academy
2017-08-10,"Indianapolis, IN",17th,81.025,Troopers
2017-08-10,"Indianapolis, IN",19th,80.05,Spirit of Atlanta
2017-08-10,"Indianapolis, IN",21st,77.788,Pacific Crest
2017-08-10,"Indianapolis, IN",23rd,76.125,Genesis
2017-08-10,"Indianapolis, IN",24th,74.95,Music City
2017-08-10,"Indianapolis, IN",26th,74.125,Seattle Cascades
2017-08-10,"Indianapolis, IN",27th,71.613,Jersey Surf
2017-08-11,"Indianapolis, IN",1st,98.113,Blue Devils
2017-08-11,"Indianapolis, IN",3rd,96.588,Carolina Crown
2017-08-11,"Indianapolis, IN",4th,95.212,Bluecoats
2017-08-11,"Indianapolis, IN",5th,94.925,The Cavaliers
2017-08-11,"Indianapolis, IN",6th,93.4,Boston Crusaders
2017-08-11,"Indianapolis, IN",7th,91.738,The Cadets
2017-08-11,"Indianapolis, IN",8th,91.013,Blue Knights
2017-08-11,"Indianapolis, IN",9th,89.887,Phantom Regiment
2017-08-11,"Indianapolis, IN",10th,88.975,Blue Stars
2017-08-11,"Indianapolis, IN",11th,88.488,Crossmen
2017-08-11,"Indianapolis, IN",12th,86.475,Madison Scouts
2017-08-11,"Indianapolis, IN",13th,85.55,Mandarins
2017-08-11,"Indianapolis, IN",14th,84.188,The Academy
2017-08-11,"Indianapolis, IN",15th,83.888,Colts
2017-08-11,"Indianapolis, IN",17th,81.275,Troopers
2017-08-11,"Indianapolis, IN",18th,80.075,Spirit of Atlanta
2017-08-11,"Indianapolis, IN",21st,78.0,Pacific Crest
2017-08-11,"Indianapolis, IN",23rd,76.213,Genesis
2017-08-11,"Indianapolis, IN",24th,74.275,Music City
2017-08-12,"Indianapolis, IN",1st,98.538,Blue Devils
2017-08-12,"Indianapolis, IN",3rd,96.575,Carolina Crown
2017-08-12,"Indianapolis, IN",4th,95.2,The Cavaliers
2017-08-12,"Indianapolis, IN",5th,95.163,Bluecoats
2017-08-12,"Indianapolis, IN",6th,92.962,Boston Crusaders
2017-08-12,"Indianapolis, IN",7th,91.675,The Cadets
2017-08-12,"Indianapolis, IN",8th,90.4,Blue Knights
2017-08-12,"Indianapolis, IN",9th,88.125,Phantom Regiment
2017-08-12,"Indianapolis, IN",10th,87.938,Blue Stars
2017-08-12,"Indianapolis, IN",11th,86.825,Crossmen
2017-08-12,"Indianapolis, IN",12th,85.25,Madison Scouts
2018-06-21,"Detroit, MI",1st,70.3,Bluecoats
2018-06-21,"Detroit, MI",2nd,70.0,Carolina Crown
2018-06-21,"Detroit, MI",3rd,69.35,The Cavaliers
2018-06-21,"Detroit, MI",4th,67.3,Boston Crusaders
2018-06-21,"Detroit, MI",5th,64.0,Phantom Regiment
2018-06-21,"Detroit, MI",6th,62.0,Blue Stars
2018-06-22,"Clovis, CA",1st,71.3,Blue Devils
2018-06-22,"Clovis, CA",3rd,66.65,Blue Knights
2018-06-22,"Clovis, CA",4th,62.95,Mandarins
2018-06-22,"Clovis, CA",5th,61.55,The Academy
2018-06-22,"Clovis, CA",6th,58.05,Troopers
2018-06-23,"Akron, OH",1st,71.6,Bluecoats
2018-06-23,"Akron, OH",2nd,70.6,Carolina Crown
2018-06-23,"Akron, OH",3rd,67.0,The Cadets
2018-06-23,"Akron, OH",4th,65.7,Phantom Regiment
2018-06-23,"Akron, OH",5th,63.85,Crossmen
2018-06-23,"Akron, OH",6th,55.45,Genesis
2018-06-23,"Stanford, CA",2nd,72.1,Blue Devils
2018-06-23,"Stanford, CA",3rd,67.05,Blue Knights
2018-06-23,"Stanford, CA",4th,64.75,Mandarins
2018-06-23,"Stanford, CA",5th,63.2,The Academy
2018-06-23,"Stanford, CA",6th,60.1,Troopers
2018-06-23,"Whitewater, WI",1st,70.75,The Cavaliers
2018-06-23,"Whitewater, WI",2nd,69.4,Boston Crusaders
2018-06-23,"Whitewater, WI",3rd,63.8,Blue Stars
2018-06-23,"Whitewater, WI",4th,61.45,Madison Scouts
2018-06-23,"Whitewater, WI",5th,61.2,Colts
2018-06-24,"Michigan City, IN",1st,72.2,The Cavaliers
2018-06-24,"Michigan City, IN",2nd,70.5,Boston Crusaders
2018-06-24,"Michigan City, IN",3rd,68.45,The Cadets
2018-06-24,"Michigan City, IN",4th,65.7,Blue Stars
2018-06-24,"Michigan City, IN",5th,63.05,Colts
2018-06-24,"Michigan City, IN",6th,57.7,Genesis
2018-06-24,"Sacramento, CA",1st,72.7,Blue Devils
2018-06-24,"Sacramento, CA",3rd,66.8,Blue Knights
2018-06-24,"Sacramento, CA",4th,66.2,Mandarins
2018-06-24,"Sacramento, CA",5th,63.45,The Academy
2018-06-24,"Sacramento, CA",6th,60.95,Troopers
2018-06-25,"Mason, OH",1st,74.2,Bluecoats
2018-06-25,"Mason, OH",2nd,73.35,Carolina Crown
2018-06-25,"Mason, OH",3rd,71.3,Boston Crusaders
2018-06-25,"Mason, OH",4th,66.95,Phantom Regiment
2018-06-25,"Mason, OH",5th,66.75,Crossmen
2018-06-25,"Mason, OH",6th,63.55,Madison Scouts
2018-06-27,"Evansville, IN",1st,74.0,The Cavaliers
2018-06-27,"Evansville, IN",2nd,69.2,Phantom Regiment
2018-06-27,"Evansville, IN",3rd,66.9,Blue Stars
2018-06-27,"Evansville, IN",4th,63.8,Colts
2018-06-27,"Evansville, IN",5th,58.8,Genesis
2018-06-27,"Evansville, IN",6th,57.3,Music City
2018-06-28,"Pittsburgh, PA",1st,76.4,Bluecoats
2018-06-28,"Pittsburgh, PA",2nd,73.8,Boston Crusaders
2018-06-28,"Pittsburgh, PA",3rd,71.4,The Cadets
2018-06-28,"Pittsburgh, PA",4th,65.7,Spirit of Atlanta
2018-06-28,"Pittsburgh, PA",5th,64.2,Madison Scouts
2018-06-29,"Muncie, IN",1st,75.55,Carolina Crown
2018-06-29,"Muncie, IN",2nd,74.3,The Cavaliers
2018-06-29,"Muncie, IN",3rd,69.75,Phantom Regiment
2018-06-29,"Muncie, IN",4th,67.95,Crossmen
2018-06-29,"Muncie, IN",5th,67.7,Blue Stars
2018-06-29,"Muncie, IN",6th,64.85,Madison Scouts
2018-06-29,"Muncie, IN",7th,64.2,Colts
2018-06-29,"Muncie, IN",8th,58.35,Genesis
2018-06-29,"Oceanside, CA",2nd,69.25,Blue Knights
2018-06-29,"Oceanside, CA",3rd,68.0,Mandarins
2018-06-29,"Oceanside, CA",4th,63.0,Troopers
2018-06-29,"Oceanside, CA",5th,62.35,Pacific Crest
2018-06-30,"Allentown, PA",1st,78.3,Bluecoats
2018-06-30,"Allentown, PA",2nd,73.2,The Cadets
2018-06-30,"Allentown, PA",3rd,66.4,Spirit of Atlanta
2018-06-30,"Allentown, PA",4th,60.6,Music City
2018-06-30,"Lisle, IL",1st,74.4,The Cavaliers
2018-06-30,"Lisle, IL",2nd,70.3,Phantom Regiment
2018-06-30,"Lisle, IL",3rd,67.7,Crossmen
2018-06-30,"Lisle, IL",4th,67.45,Blue Stars
2018-06-30,"Lisle, IL",5th,63.95,Colts
2018-06-30,"Lisle, IL",6th,59.15,Genesis
2018-06-30,"Pasadena, CA",2nd,77.0,Blue Devils
2018-06-30,"Pasadena, CA",3rd,71.05,Blue Knights
2018-06-30,"Pasadena, CA",4th,69.7,Mandarins
